Uniformly Sampled Time Series,Time Line,Forecasted Time Series,SSA Eigenvalues
-0.5594671298522039,Thu Jun 01 12:00:00 CEST 2000,-0.5594671298522039,5.194765349178971E-16,
3.6992535479511064,Sat Jul 01 12:00:00 CEST 2000,3.6992535479511064,5.030713971482563E-16,
3.5036294561195875,Tue Aug 01 12:00:00 CEST 2000,3.5036294561195875,4.796879430651508E-16,
5.1117981230971905,Fri Sep 01 12:00:00 CEST 2000,5.1117981230971905,4.698136477042203E-16,
3.090673395418204,Sun Oct 01 12:00:00 CEST 2000,3.090673395418204,4.618885637797492E-16,
2.7636946023515083,Tue Oct 17 00:30:00 CEST 2000,2.7636946023515083,4.53663631423673E-16,
2.436715809284813,Wed Nov 01 12:00:00 CET 2000,2.436715809284813,4.236385172217709E-16,
-5.03023659389572,Fri Dec 01 12:00:00 CET 2000,-5.03023659389572,4.179833902257963E-16,
-1.3096424461184344,Mon Jan 01 12:00:00 CET 2001,-1.3096424461184344,4.0591166863609817E-16,
-5.582191384315117,Thu Feb 01 12:00:00 CET 2001,-5.582191384315117,3.9628328403069643E-16,
-7.037948951232845,Thu Mar 01 12:00:00 CET 2001,-7.037948951232845,3.8294566976116845E-16,
-12.770596362701617,Sun Apr 01 12:00:00 CEST 2001,-12.770596362701617,3.8129561443742217E-16,
-11.608251046025106,Tue May 01 12:00:00 CEST 2001,-11.608251046025106,3.7380493999689547E-16,
-4.569047865370026,Fri Jun 01 12:00:00 CEST 2001,-4.569047865370026,3.6818142497770994E-16,
-0.8039312259335557,Sun Jul 01 12:00:00 CEST 2001,-0.8039312259335557,3.4799267205750053E-16,
2.299178420767574,Wed Aug 01 12:00:00 CEST 2001,2.299178420767574,3.430296778691515E-16,
3.992684884387529,Sat Sep 01 12:00:00 CEST 2001,3.992684884387529,3.278995573659882E-16,
