
1764257.00,-48.30,43.09,15/3/2010 13:39:00,17,223.00,9.00

1764278.00,-48.43,42.97,15/3/2010 14:39:00,17,199.00,10.00

1764297.00,-48.53,42.88,15/3/2010 15:40:00,17,223.00,6.00

1764337.00,-48.63,42.80,15/3/2010 16:40:00,17,207.00,8.00

1764357.00,-48.73,42.70,15/3/2010 17:40:00,17,223.00,7.00

1764379.00,-48.82,42.61,15/3/2010 18:41:00,17,218.00,7.00

1764418.00,-48.93,42.52,15/3/2010 19:42:00,17,222.00,8.00

1764456.00,-49.06,42.41,15/3/2010 20:42:00,17,217.00,8.00

1764479.00,-49.20,42.29,15/3/2010 21:43:00,17,223.00,10.00

1764498.00,-49.35,42.17,15/3/2010 22:43:00,17,222.00,11.00

1764556.00,-49.49,42.04,15/3/2010 23:43:00,17,219.00,11.00

1764578.00,-49.64,41.90,16/3/2010 0:44:00,17,216.00,10.00

1764597.00,-49.77,41.83,16/3/2010 1:45:00,17,294.00,4.00

1764618.00,-49.84,41.85,16/3/2010 2:45:00,17,263.00,5.00

1764636.00,-49.88,41.85,16/3/2010 3:45:00,17,323.00,7.00

1764657.00,-49.98,41.88,16/3/2010 4:46:00,17,280.00,4.00

1764696.00,-50.06,41.90,16/3/2010 5:46:00,17,260.00,4.00

1764717.00,-50.00,41.93,16/3/2010 6:47:00,17,77.00,12.00

1764738.00,-49.77,41.99,16/3/2010 7:47:00,17,64.00,11.00

1764758.00,-49.54,42.05,16/3/2010 8:48:00,17,67.00,10.00

1764817.00,-49.30,42.11,16/3/2010 9:48:00,17,68.00,10.00

1764878.00,-49.08,42.17,16/3/2010 10:49:00,17,85.00,9.00

1764887.00,-48.85,42.24,16/3/2010 11:49:00,17,64.00,10.00

1764898.00,-48.62,42.29,16/3/2010 12:50:00,17,79.00,10.00

1764940.00,-48.41,42.38,16/3/2010 13:50:00,17,49.00,10.00

1764947.00,-48.21,42.48,16/3/2010 14:51:00,17,58.00,13.00

1764957.00,-48.05,42.60,16/3/2010 15:51:00,17,20.00,7.00

1765000.00,-47.99,42.75,16/3/2010 16:52:00,17,9.00,9.00

1765056.00,-47.94,42.90,16/3/2010 17:52:00,17,4.00,6.00

1765119.00,-47.88,43.04,16/3/2010 18:53:00,17,17.00,7.00

1765130.00,-47.83,43.17,16/3/2010 19:53:00,17,3.00,8.00

1765178.00,-47.78,43.31,16/3/2010 20:54:00,17,26.00,7.00

1765396.00,-47.55,43.68,17/3/2010 0:55:00,17,59.00,3.00

1765406.00,-47.61,43.64,16/3/2010 23:55:00,17,70.00,1.00

1765426.00,-47.76,43.44,16/3/2010 21:54:00,17,2.00,8.00

1765432.00,-47.75,43.56,16/3/2010 22:55:00,17,46.00,9.00

1765434.00,-47.51,43.72,17/3/2010 1:56:00,17,48.00,3.00

1765438.00,-47.48,43.76,17/3/2010 2:56:00,17,44.00,3.00

1765458.00,-47.47,43.80,17/3/2010 3:57:00,17,317.00,3.00

1765478.00,-47.44,43.85,17/3/2010 4:58:00,17,93.00,3.00

1765496.00,-47.39,43.87,17/3/2010 5:58:00,17,68.00,3.00

1765696.00,-47.36,43.91,17/3/2010 6:58:00,17,41.00,5.00

1765916.00,-47.36,43.95,17/3/2010 7:59:00,17,38.00,3.00

